,year,country,forest,urban,temp
280,1991,Tajikistan,2.915118605,31.09000032,1.985416667
281,1991,Thailand,28.00133101,29.59300068,3.134
282,1991,Togo,12.2283508,29.00500764,1.764666667
283,1991,Tunisia,4.263645726,58.75599512,1.253666667
284,1991,Turkey,12.57500357,59.97600023,1.880583333
285,1991,Turkmenistan,8.782159045,44.98999125,11.82808333
286,1991,Uganda,23.33616936,11.45400128,1.363428571
287,1991,Ukraine,16.00759472,66.79600011,9.920166667
288,1991,United Arab Emirates,3.008373206,78.90601444,7.883583333
289,1991,Uruguay,4.885098846,89.30400217,2.088666667
290,1991,Uzbekistan,7.15796897,41.83600134,12.18308333
291,1991,Venezuela,58.65710561,84.66399821,1.508083333
292,1991,Vietnam,29.4921503,20.62899946,5.360833333
293,1991,Yemen,1.039831809,21.48899816,2.292194444
294,1991,Zambia,70.80186712,38.98899867,1.413916667
295,1991,Zimbabwe,56.44823575,29.73799878,2.063916667
296,1992,Afghanistan,2.067824648,21.35500086,1.508916667
297,1992,Albania,28.6459854,37.24901364,7.496416667
298,1992,Algeria,0.692518915,53.65700144,12.424
299,1992,Angola,48.70971364,40.03900266,1.867833333
300,1992,Argentina,12.49918697,87.54199914,3.009916667
301,1992,Armenia,11.75272216,66.8779863,5.358666667
302,1992,Australia,16.73990862,85.28500143,1.744083333
303,1992,Austria,45.87551465,62.41699571,8.592833333
304,1992,Azerbaijan,10.2839564,53.13199675,5.486333333
305,1992,Bangladesh,11.43735116,20.60999962,1.7965
306,1992,Belarus,38.84145139,66.76600431,10.6965
307,1992,Belize,69.47303814,47.05918679,1.899833333
308,1992,Benin,49.84923732,35.82699886,1.696166667
309,1992,Bhutan,54.07550885,17.96209021,1.500166667
310,1992,Bolivia,57.46718361,57.54100666,1.672541667
311,1992,Botswana,23.78804722,46.44303296,2.881083333
312,1992,Brazil,64.80135533,75.44400007,1.713833333
313,1992,Bulgaria,30.15999277,67.05599565,8.3945
314,1992,Burkina Faso,24.5877193,14.32999685,2.142
315,1992,Burundi,10.54517134,6.637003614,1.69425
316,1992,Cambodia,71.74484478,16.23400042,2.2015
317,1992,Cameroon,50.50876859,40.81699705,1.384583333
318,1992,Canada,38.2887136,76.88700159,17.68708333
319,1992,Central African Republic,36.16295868,36.98699564,1.257940476
320,1992,Chad,5.264612452,21.23499923,1.967666667
321,1992,Chile,20.68128877,83.56399988,2.667625
322,1992,China,17.16108753,28.2,1.844816667
323,1992,Colombia,57.58746282,70.4150002,1.749
324,1992,Costa Rica,49.47904426,51.83200684,1.72625
325,1992,Croatia,33.21409408,51.58800895,8.509083333
326,1992,Cuba,19.86405959,73.82700091,1.44875
327,1992,Cyprus,17.66341991,67.59804099,0.68525
328,1992,Czech Republic,34.02355377,75.03000013,9.048833333
329,1992,Denmark,13.00164978,84.89800575,1.268083333
330,1992,Djibouti,0.241587575,76.16095497,1.02075
331,1992,Dominican Republic,24.45042434,55.76700219,2.638833333
332,1992,Ecuador,52.19787603,56.22599694,1.744583333
333,1992,Egypt,0.047214827,43.21200031,3.688694444
334,1992,El Salvador,17.76061776,50.31500847,2.018583333
335,1992,Equatorial Guinea,65.47593583,36.76606291,1.506333333
336,1992,Estonia,52.21514508,70.85998157,11.49408333
337,1992,Ethiopia,14.93569482,13.11599951,1.138875
338,1992,Fiji,52.45812808,43.15602708,1.927166667
339,1992,Finland,72.19212712,80.12799306,11.72983333
340,1992,France,26.67550578,74.40100007,5.513166667
341,1992,Gabon,85.38052548,71.74900167,1.3855
342,1992,Gambia,44.0513834,40.52002719,1.674583333
343,1992,Georgia,39.63102605,54.55900277,5.085416667
344,1992,Germany,32.39710137,73.35999988,8.336583333
345,1992,Ghana,38.16208139,37.90500091,1.567
346,1992,Greece,26.06206362,71.75699806,7.069083333
347,1992,Greenland,0.00064384,80.30018083,1.249666667
348,1992,Guatemala,43.29973871,42.65499543,2.169416667
349,1992,Guinea,29.26908677,28.60099621,1.74175
350,1992,Guyana,84.59436119,29.40395705,1.749833333
351,1992,Haiti,4.15820029,30.79999594,3.718833333
352,1992,Honduras,69.59692555,41.44799876,2.407583333
353,1992,Hungary,20.29820852,65.58700307,9.131333333
354,1992,Iceland,0.185935162,91.11190276,5.324083333
355,1992,India,21.60279027,25.98399998,5.56325
356,1992,Indonesia,63.32507162,32.70299994,1.589166667
357,1992,Iran,5.603023159,57.65299952,0.746166667
358,1992,Iraq,1.844662414,69.33699935,2.543277778
359,1992,Ireland,7.243286399,57.29299157,4.5135
360,1992,Israel,6.293900185,90.56500098,9.314666667
361,1992,Italy,26.33640475,66.74200034,7.479
362,1992,Jamaica,31.75069252,49.89599905,3.773416667
363,1992,Japan,68.390565,77.61000008,1.948916667
364,1992,Jordan,1.10494107,75.58599646,10.75041667
365,1992,Kazakhstan,1.263325555,56.08300214,14.59866667
366,1992,Kenya,7.890150051,17.34200108,1.308416667
367,1992,Kuwait,0.209315376,97.98802453,12.28033333
368,1992,Kyrgyzstan,4.38362878,37.2029942,2.270666667
369,1992,Laos,75.48145581,16.13299505,4.6435
370,1992,Latvia,51.2348061,68.85200001,11.12133333
371,1992,Lebanon,12.8054741,83.81798968,3.11925
372,1992,Lesotho,1.330698287,15.10598211,2.121458333
373,1992,Liberia,50.55024917,55.01898673,1.576916667
374,1992,Libya,0.123327688,75.8319924,1.547666667
375,1992,Lithuania,31.26994257,67.46400246,10.802
376,1992,Macedonia,36.22493118,58.76402138,7.985833333
377,1992,Madagascar,23.3143034,24.68100213,2.079458333
378,1992,Malawi,40.6257955,12.21800182,2.600083333
379,1992,Malaysia,67.62745396,51.81400098,1.418083333
380,1992,Mali,5.353264656,24.18599899,1.347583333
381,1992,Mauritania,0.383622781,39.0750171,7.823
382,1992,Mexico,35.68980684,72.20899959,1.657083333
383,1992,Moldova,9.735320961,46.57501349,9.813083333
384,1992,Mongolia,7.963773527,56.94200406,3.139266667
385,1992,Montenegro,46.54275093,50.21807151,8.0815
386,1992,Morocco,11.11763388,49.84399896,8.91075
387,1992,Mozambique,54.60464407,25.98000132,2.463375
388,1992,Namibia,10.46532813,28.33600115,1.856708333
389,1992,Nepal,32.4027972,9.582000844,1.686833333
390,1992,Netherlands,10.30805687,70.22300072,7.343666667
391,1992,New Caledonia,45.89715536,59.86184573,1.105166667
392,1992,New Zealand,37.04454825,85.10300988,1.051916667
393,1992,Nicaragua,36.34701679,53.63000335,1.850416667
394,1992,Niger,1.438067419,15.52899938,3.180833333
395,1992,Nigeria,18.02277194,30.67700012,1.869666667
396,1992,North Korea,66.00282369,58.6789986,2.47975
397,1992,Norway,33.20565648,72.66499331,9.223916667
398,1992,Oman,0.006462036,69.44698093,0.66975
399,1992,Pakistan,3.171440432,31.07699987,1.505333333
400,1992,Panama,67.33118106,55.60900584,1.793416667
401,1992,Papua New Guinea,74.24281235,14.62899513,1.222166667
402,1992,Paraguay,52.35137176,50.1860025,1.02025
403,1992,Peru,60.59859375,69.69700035,1.892011905
404,1992,Philippines,22.30070094,46.81500035,2.9445
405,1992,Poland,29.11162624,61.35899887,9.78525
406,1992,Portugal,37.34863388,49.12999696,1.755
407,1992,Puerto Rico,36.03382187,93.26699721,1.263333333
408,1992,Qatar,0,93.76307977,7.265916667
409,1992,Romania,27.76082977,54.22699831,9.050833333
410,1992,Russia,49.36034704,73.38500024,16.43875
411,1992,Rwanda,13.10093231,6.287994168,1.57025
412,1992,Saudi Arabia,0.454484135,77.8509984,8.85625
413,1992,Senegal,48.08601257,39.17999682,1.6575
414,1992,Sierra Leone,42.65447492,33.71999653,1.836333333
415,1992,Slovakia,39.95841996,56.71899953,9.087416667
416,1992,Slovenia,59.43396226,50.54300079,8.461083333
417,1992,Solomon Islands,82.62951054,14.0650335,1.2465
418,1992,Somalia,12.95724806,30.35899903,1.099166667
419,1992,South Africa,7.617736524,53.03799966,1.845416667
420,1992,South Korea,65.86771719,75.82000048,2.0775
421,1992,Spain,28.91834855,75.61000095,6.0235
422,1992,Sri Lanka,36.12820922,18.50399735,2.119833333
423,1992,Sudan,12.78555556,31.10299963,2.564416667
424,1992,Suriname,98.86025641,65.85391815,2.184333333
425,1992,Swaziland,27.97674419,21.01797504,2.398333333
426,1992,Sweden,68.43836818,83.36099617,10.6955
427,1992,Switzerland,29.33542462,73.81500092,7.617416667
428,1992,Tajikistan,2.917976565,30.52699121,1.926583333
429,1992,Thailand,28.58971599,29.76300064,2.771833333
430,1992,Togo,11.86247472,29.42498818,1.683333333
431,1992,Tunisia,4.388516993,59.56200146,1.362083333
432,1992,Turkey,12.64789574,60.51799969,0.646166667
433,1992,Turkmenistan,8.782159045,44.9040128,11.34383333
434,1992,Uganda,22.89475001,11.79000207,1.482845238
435,1992,Ukraine,16.08906533,66.83499946,9.99975
436,1992,United Arab Emirates,3.086124402,78.76000592,7.470583333
437,1992,Uruguay,5.211861502,89.62700346,1.643583333
438,1992,Uzbekistan,7.23648331,42.30800037,12.01533333
439,1992,Venezuela,58.33116037,85.01200174,1.594916667
440,1992,Vietnam,30.21843989,21.00600013,4.935583333
441,1992,Yemen,1.039831809,22.05799926,1.964277778
442,1992,Zambia,70.57775865,38.51399771,2.199666667
443,1992,Zimbabwe,55.60294688,30.49900083,3.114583333
444,1993,Afghanistan,2.067824648,21.4439998,1.892083333
445,1993,Albania,28.57481752,37.7989934,7.534333333
446,1993,Algeria,0.688824137,54.43900167,13.10783333
447,1993,Angola,48.60960937,41.51099985,1.66025
448,1993,Argentina,12.39201371,87.75200033,3.369416667
449,1993,Armenia,11.74569723,66.6059984,5.513666667
450,1993,Australia,16.7438137,85.15699892,1.971666667
451,1993,Austria,45.95059336,62.14400542,7.835916667
452,1993,Azerbaijan,10.30798995,52.82400267,5.291083333
453,1993,Bangladesh,11.41737728,20.96600014,1.677416667
454,1993,Belarus,39.0845001,67.15499561,9.578333333
455,1993,Belize,68.78605875,46.84792729,1.855
456,1993,Benin,49.2284498,36.13599497,2.0635
457,1993,Bhutan,54.28803801,18.79101616,1.761083333
458,1993,Bolivia,57.21757593,58.07900245,1.991541667
459,1993,Botswana,23.57930584,47.28603131,2.271
460,1993,Brazil,64.49708907,76.1809997,1.817416667
461,1993,Bulgaria,30.20338064,67.32999595,8.086166667
462,1993,Burkina Faso,24.36878655,14.59300186,2.631083333
463,1993,Burundi,10.19080997,6.822991587,1.609333333
464,1993,Cambodia,70.95286653,16.58700226,2.03925
465,1993,Cameroon,50.04336697,41.39899886,1.7495
466,1993,Canada,38.28353408,77.15199832,18.2145
467,1993,Central African Republic,36.13791775,37.06798834,1.914607143
468,1993,Chad,5.234513977,21.40799252,2.660416667
469,1993,Chile,20.75808439,83.89599895,2.874458333
470,1993,China,17.37262749,29.10299998,1.905816667
471,1993,Colombia,57.3514466,70.87399898,1.421833333
472,1993,Costa Rica,49.11084998,52.74300779,1.683833333
473,1993,Croatia,33.27669469,51.81799569,7.891583333
474,1993,Cuba,20.2150838,73.97699769,1.463583333
475,1993,Cyprus,17.77705628,67.79203934,1.585
476,1993,Czech Republic,34.05461369,74.90100297,8.087
477,1993,Denmark,13.10134339,84.92499366,1.552333333
478,1993,Djibouti,0.241587575,76.20692164,0.762583333
479,1993,Dominican Republic,25.23908094,56.0370047,2.614
480,1993,Ecuador,51.87209218,56.73999986,1.554666667
481,1993,Egypt,0.048721684,43.07899975,4.526027778
482,1993,El Salvador,17.54343629,51.41700767,1.89975
483,1993,Equatorial Guinea,65.05882353,37.79201462,1.8065
484,1993,Eritrea,15.91584158,21.01500881,1.010416667
485,1993,Estonia,52.30242982,70.67399848,10.2385
486,1993,Ethiopia,14.6913,13.36999959,0.888125
487,1993,Fiji,52.60864806,43.93305661,1.638
488,1993,Finland,72.37926393,80.40899273,10.86316667
489,1993,France,26.83128609,74.57199994,5.200416667
490,1993,Gabon,85.38052548,72.9990383,1.68975
491,1993,Gambia,44.23913043,41.58602401,1.880916667
492,1993,Georgia,39.64297021,54.32000977,5.092333333
493,1993,Germany,32.41349679,73.49699986,7.46425
494,1993,Ghana,38.28601565,38.64399885,1.822666667
495,1993,Greece,26.29635376,71.8779991,7.324333333
496,1993,Greenland,0.00064384,80.50362319,1.567
